split,sample_index,source_class,true_label,predicted_label,ai_score,classification_threshold,correct,error_category
validation_augmented,66,0,0,1,0.979151725769043,0.8164787888526917,False,false positive
validation_augmented,67,2,1,0,0.6620844006538391,0.8164787888526917,False,false negative
validation_augmented,68,0,0,0,0.6701065897941589,0.8164787888526917,True,true negative
validation_augmented,69,5,1,1,0.9360237121582031,0.8164787888526917,True,true positive
validation_augmented,70,4,1,1,0.9753217697143555,0.8164787888526917,True,true positive
validation_augmented,71,3,1,1,0.9479497075080872,0.8164787888526917,True,true positive
validation_augmented,72,3,1,1,0.9142113924026489,0.8164787888526917,True,true positive
validation_augmented,73,1,1,0,0.6984251141548157,0.8164787888526917,False,false negative
validation_augmented,74,2,1,1,0.8397491574287415,0.8164787888526917,True,true positive
validation_augmented,75,4,1,1,0.9800767302513123,0.8164787888526917,True,true positive
validation_augmented,76,4,1,1,0.9880903959274292,0.8164787888526917,True,true positive
validation_augmented,77,2,1,0,0.625594973564148,0.8164787888526917,False,false negative
validation_augmented,78,3,1,0,0.7763437032699585,0.8164787888526917,False,false negative
validation_augmented,79,1,1,1,0.9618383646011353,0.8164787888526917,True,true positive
validation_augmented,80,3,1,0,0.23415327072143555,0.8164787888526917,False,false negative
validation_augmented,81,4,1,1,0.8804526925086975,0.8164787888526917,True,true positive
validation_augmented,82,0,0,0,0.40476736426353455,0.8164787888526917,True,true negative
validation_augmented,83,4,1,1,0.9499850273132324,0.8164787888526917,True,true positive
validation_augmented,84,0,0,0,0.4724995493888855,0.8164787888526917,True,true negative
validation_augmented,85,4,1,1,0.8917625546455383,0.8164787888526917,True,true positive
validation_augmented,86,2,1,0,0.6843632459640503,0.8164787888526917,False,false negative
validation_augmented,87,5,1,1,0.8954170346260071,0.8164787888526917,True,true positive
validation_augmented,88,1,1,1,0.8785352110862732,0.8164787888526917,True,true positive
validation_augmented,89,3,1,1,0.9954825639724731,0.8164787888526917,True,true positive
validation_augmented,90,0,0,0,0.29900893568992615,0.8164787888526917,True,true negative
validation_augmented,91,0,0,1,0.8436856865882874,0.8164787888526917,False,false positive
validation_augmented,92,5,1,0,0.782859742641449,0.8164787888526917,False,false negative
validation_augmented,93,3,1,0,0.22847792506217957,0.8164787888526917,False,false negative
validation_augmented,94,2,1,0,0.3315785825252533,0.8164787888526917,False,false negative
validation_augmented,95,5,1,1,0.9411023259162903,0.8164787888526917,True,true positive
validation_augmented,96,2,1,1,0.9950873255729675,0.8164787888526917,True,true positive
validation_augmented,97,5,1,0,0.7758376598358154,0.8164787888526917,False,false negative
validation_augmented,98,4,1,1,0.9681862592697144,0.8164787888526917,True,true positive
validation_augmented,99,1,1,0,0.7204041481018066,0.8164787888526917,False,false negative
validation_augmented,100,3,1,0,0.6550304293632507,0.8164787888526917,False,false negative
validation_augmented,101,3,1,0,0.29582902789115906,0.8164787888526917,False,false negative
validation_augmented,102,4,1,1,0.9946606755256653,0.8164787888526917,True,true positive
validation_augmented,103,4,1,1,0.9027186632156372,0.8164787888526917,True,true positive
validation_augmented,104,4,1,0,0.45117008686065674,0.8164787888526917,False,false negative
validation_augmented,105,4,1,1,0.973302960395813,0.8164787888526917,True,true positive
validation_augmented,106,4,1,0,0.8115084767341614,0.8164787888526917,False,false negative
validation_augmented,107,4,1,1,0.9945052266120911,0.8164787888526917,True,true positive
validation_augmented,108,2,1,1,0.8595708012580872,0.8164787888526917,True,true positive
validation_augmented,109,3,1,1,0.9874854683876038,0.8164787888526917,True,true positive
validation_augmented,110,5,1,0,0.28529563546180725,0.8164787888526917,False,false negative
validation_augmented,111,3,1,0,0.379398912191391,0.8164787888526917,False,false negative
validation_augmented,112,2,1,1,0.9801280498504639,0.8164787888526917,True,true positive
validation_augmented,113,1,1,1,0.9825966954231262,0.8164787888526917,True,true positive
validation_augmented,114,4,1,1,0.8735421895980835,0.8164787888526917,True,true positive
validation_augmented,115,4,1,1,0.9804761409759521,0.8164787888526917,True,true positive
validation_augmented,116,3,1,1,0.9195865392684937,0.8164787888526917,True,true positive
validation_augmented,117,0,0,0,0.4979260563850403,0.8164787888526917,True,true negative
validation_augmented,118,3,1,1,0.8284386992454529,0.8164787888526917,True,true positive
validation_augmented,119,0,0,0,0.5960944294929504,0.8164787888526917,True,true negative
validation_augmented,120,0,0,0,0.5448919534683228,0.8164787888526917,True,true negative
validation_augmented,121,2,1,0,0.18418076634407043,0.8164787888526917,False,false negative
validation_augmented,122,2,1,0,0.6662707328796387,0.8164787888526917,False,false negative
validation_augmented,123,1,1,0,0.6871208548545837,0.8164787888526917,False,false negative
validation_augmented,124,2,1,1,0.8205012679100037,0.8164787888526917,True,true positive
validation_augmented,125,4,1,1,0.9008495211601257,0.8164787888526917,True,true positive
validation_augmented,126,5,1,1,0.9042244553565979,0.8164787888526917,True,true positive
validation_augmented,127,0,0,0,0.5560431480407715,0.8164787888526917,True,true negative
validation_augmented,128,2,1,1,0.9793212413787842,0.8164787888526917,True,true positive
validation_augmented,129,0,0,1,0.8328846096992493,0.8164787888526917,False,false positive
validation_augmented,130,1,1,1,0.9830797910690308,0.8164787888526917,True,true positive
validation_augmented,131,2,1,0,0.6686131954193115,0.8164787888526917,False,false negative
validation_augmented,132,4,1,1,0.9992747902870178,0.8164787888526917,True,true positive
validation_augmented,133,1,1,1,0.9244455099105835,0.8164787888526917,True,true positive
validation_augmented,134,2,1,1,0.9795882701873779,0.8164787888526917,True,true positive
validation_augmented,135,4,1,0,0.661713719367981,0.8164787888526917,False,false negative
validation_augmented,136,4,1,1,0.9688636064529419,0.8164787888526917,True,true positive
validation_augmented,137,5,1,0,0.2677168548107147,0.8164787888526917,False,false negative
validation_augmented,138,2,1,1,0.9206807613372803,0.8164787888526917,True,true positive
validation_augmented,139,3,1,1,0.9284994602203369,0.8164787888526917,True,true positive
validation_augmented,140,2,1,0,0.776388943195343,0.8164787888526917,False,false negative
validation_augmented,141,0,0,1,0.8682586550712585,0.8164787888526917,False,false positive
validation_augmented,142,3,1,0,0.3587510883808136,0.8164787888526917,False,false negative
validation_augmented,143,3,1,1,0.871787428855896,0.8164787888526917,True,true positive
validation_augmented,144,5,1,1,0.9448656439781189,0.8164787888526917,True,true positive
validation_augmented,145,1,1,0,0.6524090766906738,0.8164787888526917,False,false negative
validation_augmented,146,2,1,1,0.9757574200630188,0.8164787888526917,True,true positive
validation_augmented,147,1,1,0,0.7054875493049622,0.8164787888526917,False,false negative
validation_augmented,148,0,0,0,0.3017376959323883,0.8164787888526917,True,true negative
validation_augmented,149,1,1,1,0.9855461120605469,0.8164787888526917,True,true positive
validation_augmented,150,2,1,0,0.7625083923339844,0.8164787888526917,False,false negative
validation_augmented,151,4,1,0,0.23648977279663086,0.8164787888526917,False,false negative
validation_augmented,152,1,1,0,0.5726547241210938,0.8164787888526917,False,false negative
validation_augmented,153,0,0,0,0.7422938346862793,0.8164787888526917,True,true negative
validation_augmented,154,3,1,0,0.5700505375862122,0.8164787888526917,False,false negative
validation_augmented,155,5,1,1,0.9971029162406921,0.8164787888526917,True,true positive
validation_augmented,156,3,1,1,0.8695981502532959,0.8164787888526917,True,true positive
validation_augmented,157,3,1,1,0.830689549446106,0.8164787888526917,True,true positive
validation_augmented,158,3,1,0,0.25340232253074646,0.8164787888526917,False,false negative
validation_augmented,159,1,1,1,0.9656001925468445,0.8164787888526917,True,true positive
validation_augmented,160,2,1,0,0.5821804404258728,0.8164787888526917,False,false negative
validation_augmented,161,5,1,0,0.17191611230373383,0.8164787888526917,False,false negative
validation_augmented,162,2,1,1,0.9839731454849243,0.8164787888526917,True,true positive
validation_augmented,163,2,1,1,0.9729675650596619,0.8164787888526917,True,true positive
validation_augmented,164,4,1,1,0.9897269606590271,0.8164787888526917,True,true positive
validation_augmented,165,1,1,1,0.889190673828125,0.8164787888526917,True,true positive
validation_augmented,166,4,1,1,0.9084408283233643,0.8164787888526917,True,true positive
validation_augmented,167,3,1,1,0.8169009685516357,0.8164787888526917,True,true positive
validation_augmented,168,3,1,1,0.8744343519210815,0.8164787888526917,True,true positive
validation_augmented,169,3,1,1,0.9170152544975281,0.8164787888526917,True,true positive
validation_augmented,170,0,0,0,0.5300471186637878,0.8164787888526917,True,true negative
validation_augmented,171,2,1,1,0.9286225438117981,0.8164787888526917,True,true positive
validation_augmented,172,1,1,1,0.9652005434036255,0.8164787888526917,True,true positive
validation_augmented,173,2,1,1,0.9171493053436279,0.8164787888526917,True,true positive
validation_augmented,174,4,1,1,0.8955628275871277,0.8164787888526917,True,true positive
validation_augmented,175,2,1,1,0.9734227657318115,0.8164787888526917,True,true positive
validation_augmented,176,3,1,1,0.9870478510856628,0.8164787888526917,True,true positive
validation_augmented,177,2,1,1,0.9834190607070923,0.8164787888526917,True,true positive
validation_augmented,178,3,1,1,0.9072268009185791,0.8164787888526917,True,true positive
validation_augmented,179,0,0,0,0.31722187995910645,0.8164787888526917,True,true negative
validation_augmented,180,1,1,1,0.9985206723213196,0.8164787888526917,True,true positive
validation_augmented,181,1,1,1,0.97870934009552,0.8164787888526917,True,true positive
validation_augmented,182,2,1,1,0.9252921342849731,0.8164787888526917,True,true positive
validation_augmented,183,1,1,0,0.6453595161437988,0.8164787888526917,False,false negative
validation_augmented,184,4,1,1,0.9873132109642029,0.8164787888526917,True,true positive
validation_augmented,185,0,0,0,0.6689359545707703,0.8164787888526917,True,true negative
validation_augmented,186,4,1,0,0.7533092498779297,0.8164787888526917,False,false negative
validation_augmented,187,2,1,1,0.8860071897506714,0.8164787888526917,True,true positive
validation_augmented,188,0,0,1,0.9065248370170593,0.8164787888526917,False,false positive
validation_augmented,189,1,1,1,0.9629948735237122,0.8164787888526917,True,true positive
validation_augmented,190,2,1,1,0.8803892135620117,0.8164787888526917,True,true positive
validation_augmented,191,5,1,1,0.9131306409835815,0.8164787888526917,True,true positive
validation_augmented,192,3,1,0,0.7651196122169495,0.8164787888526917,False,false negative
validation_augmented,193,1,1,1,0.9983586668968201,0.8164787888526917,True,true positive
validation_augmented,194,1,1,1,0.9791098833084106,0.8164787888526917,True,true positive
validation_augmented,195,4,1,1,0.9981507658958435,0.8164787888526917,True,true positive
validation_augmented,196,3,1,1,0.9881080985069275,0.8164787888526917,True,true positive
validation_augmented,197,1,1,1,0.9331716895103455,0.8164787888526917,True,true positive
validation_augmented,198,0,0,1,0.9123722910881042,0.8164787888526917,False,false positive
validation_augmented,199,0,0,0,0.2594362497329712,0.8164787888526917,True,true negative
validation_augmented,200,1,1,0,0.42453479766845703,0.8164787888526917,False,false negative
validation_augmented,201,3,1,1,0.9924052357673645,0.8164787888526917,True,true positive
validation_augmented,202,3,1,1,0.9715182185173035,0.8164787888526917,True,true positive
validation_augmented,203,2,1,1,0.8352864384651184,0.8164787888526917,True,true positive
validation_augmented,204,4,1,1,0.9675764441490173,0.8164787888526917,True,true positive
validation_augmented,205,3,1,1,0.8911636471748352,0.8164787888526917,True,true positive
validation_augmented,206,0,0,0,0.4743291437625885,0.8164787888526917,True,true negative
validation_augmented,207,3,1,0,0.282276451587677,0.8164787888526917,False,false negative
validation_augmented,208,0,0,0,0.5135941505432129,0.8164787888526917,True,true negative
validation_augmented,209,3,1,0,0.39382287859916687,0.8164787888526917,False,false negative
validation_augmented,210,4,1,1,0.9999141693115234,0.8164787888526917,True,true positive
validation_augmented,211,0,0,0,0.3716074526309967,0.8164787888526917,True,true negative
validation_augmented,212,2,1,1,0.9471400380134583,0.8164787888526917,True,true positive
validation_augmented,213,4,1,1,0.914587676525116,0.8164787888526917,True,true positive
validation_augmented,214,4,1,1,0.8188459873199463,0.8164787888526917,True,true positive
validation_augmented,215,2,1,0,0.5222578048706055,0.8164787888526917,False,false negative
validation_augmented,216,3,1,0,0.5354809165000916,0.8164787888526917,False,false negative
validation_augmented,217,1,1,1,0.9828877449035645,0.8164787888526917,True,true positive
validation_augmented,218,0,0,0,0.5923229455947876,0.8164787888526917,True,true negative
validation_augmented,219,2,1,1,0.9634702801704407,0.8164787888526917,True,true positive
validation_augmented,220,4,1,1,0.9899896383285522,0.8164787888526917,True,true positive
validation_augmented,221,0,0,0,0.4381181597709656,0.8164787888526917,True,true negative
validation_augmented,222,3,1,1,0.9940861463546753,0.8164787888526917,True,true positive
validation_augmented,223,5,1,1,0.9070001840591431,0.8164787888526917,True,true positive
validation_augmented,224,1,1,0,0.7966069579124451,0.8164787888526917,False,false negative
validation_augmented,225,4,1,1,0.9415697455406189,0.8164787888526917,True,true positive
validation_augmented,226,3,1,1,0.9829744696617126,0.8164787888526917,True,true positive
validation_augmented,227,1,1,1,0.9432483911514282,0.8164787888526917,True,true positive
validation_augmented,228,2,1,1,0.9795127511024475,0.8164787888526917,True,true positive
validation_augmented,229,1,1,1,0.9715536832809448,0.8164787888526917,True,true positive
validation_augmented,230,1,1,0,0.7379182577133179,0.8164787888526917,False,false negative
validation_augmented,231,1,1,1,0.8196018934249878,0.8164787888526917,True,true positive
validation_augmented,232,1,1,0,0.6547828912734985,0.8164787888526917,False,false negative
validation_augmented,233,4,1,1,0.9899465441703796,0.8164787888526917,True,true positive
validation_augmented,234,4,1,0,0.7537069320678711,0.8164787888526917,False,false negative
validation_augmented,235,4,1,1,0.9903106093406677,0.8164787888526917,True,true positive
validation_augmented,236,1,1,1,0.986242949962616,0.8164787888526917,True,true positive
validation_augmented,237,3,1,0,0.7487229704856873,0.8164787888526917,False,false negative
validation_augmented,238,0,0,0,0.1846390962600708,0.8164787888526917,True,true negative
validation_augmented,239,2,1,0,0.4446381628513336,0.8164787888526917,False,false negative
validation_augmented,240,3,1,1,0.8927858471870422,0.8164787888526917,True,true positive
validation_augmented,241,2,1,0,0.34821656346321106,0.8164787888526917,False,false negative
validation_augmented,242,0,0,0,0.78404700756073,0.8164787888526917,True,true negative
validation_augmented,243,0,0,0,0.5283764600753784,0.8164787888526917,True,true negative
validation_augmented,244,0,0,0,0.18360133469104767,0.8164787888526917,True,true negative
validation_augmented,245,3,1,1,0.9509444236755371,0.8164787888526917,True,true positive
validation_augmented,246,2,1,1,0.8260847330093384,0.8164787888526917,True,true positive
validation_augmented,247,4,1,1,0.8812775015830994,0.8164787888526917,True,true positive
validation_augmented,248,1,1,1,0.9782675504684448,0.8164787888526917,True,true positive
validation_augmented,249,2,1,0,0.5849851369857788,0.8164787888526917,False,false negative
validation_augmented,250,0,0,1,0.8452872037887573,0.8164787888526917,False,false positive
validation_augmented,251,5,1,0,0.5466543436050415,0.8164787888526917,False,false negative
validation_augmented,252,3,1,0,0.7087356448173523,0.8164787888526917,False,false negative
validation_augmented,253,1,1,1,0.9349249005317688,0.8164787888526917,True,true positive
validation_augmented,254,5,1,1,0.869858980178833,0.8164787888526917,True,true positive
validation_augmented,255,3,1,1,0.9109078645706177,0.8164787888526917,True,true positive
validation_augmented,256,0,0,0,0.45997610688209534,0.8164787888526917,True,true negative
validation_augmented,257,4,1,0,0.6515576243400574,0.8164787888526917,False,false negative
validation_augmented,258,1,1,0,0.7665885090827942,0.8164787888526917,False,false negative
validation_augmented,259,3,1,1,0.9809814691543579,0.8164787888526917,True,true positive
validation_augmented,260,4,1,1,0.9654311537742615,0.8164787888526917,True,true positive
validation_augmented,261,0,0,0,0.4720270037651062,0.8164787888526917,True,true negative
validation_augmented,262,5,1,1,0.9451428651809692,0.8164787888526917,True,true positive
validation_augmented,263,4,1,1,0.9981147050857544,0.8164787888526917,True,true positive
validation_augmented,264,3,1,1,0.9866788983345032,0.8164787888526917,True,true positive
validation_augmented,265,5,1,1,0.985651969909668,0.8164787888526917,True,true positive
validation_augmented,266,5,1,0,0.6440914869308472,0.8164787888526917,False,false negative
validation_augmented,267,5,1,0,0.2493697702884674,0.8164787888526917,False,false negative
validation_augmented,268,1,1,1,0.9571501016616821,0.8164787888526917,True,true positive
validation_augmented,269,1,1,1,0.9697087407112122,0.8164787888526917,True,true positive
validation_augmented,270,4,1,1,0.9018701314926147,0.8164787888526917,True,true positive
validation_augmented,271,1,1,0,0.5015233159065247,0.8164787888526917,False,false negative
validation_augmented,272,1,1,0,0.7731009721755981,0.8164787888526917,False,false negative
validation_augmented,273,5,1,1,0.9386546015739441,0.8164787888526917,True,true positive
validation_augmented,274,2,1,1,0.9877818822860718,0.8164787888526917,True,true positive
validation_augmented,275,5,1,1,0.9986061453819275,0.8164787888526917,True,true positive
validation_augmented,276,4,1,1,0.9559556245803833,0.8164787888526917,True,true positive
validation_augmented,277,0,0,0,0.8093323707580566,0.8164787888526917,True,true negative
validation_augmented,278,2,1,1,0.8204328417778015,0.8164787888526917,True,true positive
validation_augmented,279,3,1,0,0.4918130934238434,0.8164787888526917,False,false negative
validation_augmented,280,0,0,0,0.7748031616210938,0.8164787888526917,True,true negative
validation_augmented,281,4,1,1,0.8535584807395935,0.8164787888526917,True,true positive
validation_augmented,282,5,1,0,0.5803265571594238,0.8164787888526917,False,false negative
validation_augmented,283,5,1,0,0.6532169580459595,0.8164787888526917,False,false negative
validation_augmented,284,0,0,0,0.599261462688446,0.8164787888526917,True,true negative
validation_augmented,285,2,1,1,0.978861391544342,0.8164787888526917,True,true positive
validation_augmented,286,2,1,1,0.9710873365402222,0.8164787888526917,True,true positive
validation_augmented,287,2,1,0,0.670912504196167,0.8164787888526917,False,false negative
validation_augmented,288,4,1,0,0.400920569896698,0.8164787888526917,False,false negative
validation_augmented,289,1,1,0,0.6727879643440247,0.8164787888526917,False,false negative
validation_augmented,290,1,1,1,0.987504780292511,0.8164787888526917,True,true positive
validation_augmented,291,1,1,0,0.4109419286251068,0.8164787888526917,False,false negative
validation_augmented,292,3,1,1,0.85175621509552,0.8164787888526917,True,true positive
validation_augmented,293,2,1,1,0.9453774094581604,0.8164787888526917,True,true positive
validation_augmented,294,5,1,0,0.7455982565879822,0.8164787888526917,False,false negative
validation_augmented,295,2,1,1,0.9897370934486389,0.8164787888526917,True,true positive
validation_augmented,296,0,0,0,0.5016003847122192,0.8164787888526917,True,true negative
validation_augmented,297,5,1,0,0.647097647190094,0.8164787888526917,False,false negative
validation_augmented,298,3,1,0,0.5536550283432007,0.8164787888526917,False,false negative
validation_augmented,299,1,1,1,0.926262378692627,0.8164787888526917,True,true positive
validation_augmented,300,2,1,0,0.570902943611145,0.8164787888526917,False,false negative
validation_augmented,301,4,1,1,0.9826039671897888,0.8164787888526917,True,true positive
validation_augmented,302,0,0,0,0.7134960293769836,0.8164787888526917,True,true negative
validation_augmented,303,3,1,1,0.9180298447608948,0.8164787888526917,True,true positive
validation_augmented,304,3,1,0,0.6323714256286621,0.8164787888526917,False,false negative
validation_augmented,305,1,1,0,0.43456459045410156,0.8164787888526917,False,false negative
validation_augmented,306,3,1,1,0.9653555750846863,0.8164787888526917,True,true positive
validation_augmented,307,5,1,1,0.9572532176971436,0.8164787888526917,True,true positive
validation_augmented,308,0,0,0,0.2727032005786896,0.8164787888526917,True,true negative
validation_augmented,309,2,1,0,0.770258903503418,0.8164787888526917,False,false negative
validation_augmented,310,4,1,1,0.9965170621871948,0.8164787888526917,True,true positive
validation_augmented,311,2,1,0,0.651861310005188,0.8164787888526917,False,false negative
validation_augmented,312,0,0,0,0.5499868988990784,0.8164787888526917,True,true negative
validation_augmented,313,0,0,0,0.42183202505111694,0.8164787888526917,True,true negative
validation_augmented,314,0,0,0,0.6711991429328918,0.8164787888526917,True,true negative
validation_augmented,315,4,1,1,0.9573857188224792,0.8164787888526917,True,true positive
validation_augmented,316,2,1,0,0.46947893500328064,0.8164787888526917,False,false negative
validation_augmented,317,4,1,0,0.3715123236179352,0.8164787888526917,False,false negative
validation_augmented,318,2,1,0,0.3316020965576172,0.8164787888526917,False,false negative
validation_augmented,319,2,1,1,0.9535524845123291,0.8164787888526917,True,true positive
validation_augmented,320,1,1,1,0.9148099422454834,0.8164787888526917,True,true positive
validation_augmented,321,3,1,0,0.47208115458488464,0.8164787888526917,False,false negative
validation_augmented,322,3,1,1,0.8797217607498169,0.8164787888526917,True,true positive
validation_augmented,323,1,1,1,0.9748111963272095,0.8164787888526917,True,true positive
validation_augmented,324,2,1,1,0.8713371157646179,0.8164787888526917,True,true positive
validation_augmented,325,1,1,1,0.9638486504554749,0.8164787888526917,True,true positive
validation_augmented,326,2,1,1,0.9544870853424072,0.8164787888526917,True,true positive
validation_augmented,327,1,1,1,0.9853127598762512,0.8164787888526917,True,true positive
validation_augmented,328,3,1,1,0.9629705548286438,0.8164787888526917,True,true positive
validation_augmented,329,0,0,1,0.8647034764289856,0.8164787888526917,False,false positive
validation_augmented,330,4,1,1,0.8943256139755249,0.8164787888526917,True,true positive
validation_augmented,331,5,1,1,0.9591794013977051,0.8164787888526917,True,true positive
validation_augmented,332,0,0,1,0.8211674094200134,0.8164787888526917,False,false positive
validation_augmented,333,3,1,0,0.5019184350967407,0.8164787888526917,False,false negative
validation_augmented,334,1,1,1,0.9968440532684326,0.8164787888526917,True,true positive
validation_augmented,335,3,1,1,0.9175872206687927,0.8164787888526917,True,true positive
validation_augmented,336,4,1,0,0.7959991097450256,0.8164787888526917,False,false negative
validation_augmented,337,5,1,1,0.9387195110321045,0.8164787888526917,True,true positive
validation_augmented,338,3,1,0,0.537557065486908,0.8164787888526917,False,false negative
validation_augmented,339,4,1,1,0.9540188908576965,0.8164787888526917,True,true positive
validation_augmented,340,4,1,1,0.9429935216903687,0.8164787888526917,True,true positive
validation_augmented,341,0,0,0,0.4165358543395996,0.8164787888526917,True,true negative
validation_augmented,342,0,0,0,0.7916560769081116,0.8164787888526917,True,true negative
validation_augmented,343,5,1,1,0.9728850722312927,0.8164787888526917,True,true positive
validation_augmented,344,5,1,0,0.40440815687179565,0.8164787888526917,False,false negative
validation_augmented,345,1,1,0,0.6094611287117004,0.8164787888526917,False,false negative
validation_augmented,346,5,1,0,0.44759663939476013,0.8164787888526917,False,false negative
validation_augmented,347,1,1,1,0.9324479699134827,0.8164787888526917,True,true positive
validation_augmented,348,0,0,0,0.431310772895813,0.8164787888526917,True,true negative
validation_augmented,349,1,1,1,0.9884202480316162,0.8164787888526917,True,true positive
validation_augmented,350,0,0,0,0.7975712418556213,0.8164787888526917,True,true negative
validation_augmented,351,0,0,0,0.3689446449279785,0.8164787888526917,True,true negative
validation_augmented,352,4,1,1,0.9992820620536804,0.8164787888526917,True,true positive
validation_augmented,353,1,1,1,0.9395701289176941,0.8164787888526917,True,true positive
validation_augmented,354,5,1,0,0.5150544047355652,0.8164787888526917,False,false negative
validation_augmented,355,1,1,0,0.400499165058136,0.8164787888526917,False,false negative
validation_augmented,356,2,1,1,0.9965664148330688,0.8164787888526917,True,true positive
validation_augmented,357,0,0,0,0.7752348184585571,0.8164787888526917,True,true negative
validation_augmented,358,4,1,1,0.9965322017669678,0.8164787888526917,True,true positive
validation_augmented,359,5,1,1,0.9830339550971985,0.8164787888526917,True,true positive
validation_augmented,360,2,1,0,0.39198267459869385,0.8164787888526917,False,false negative
validation_augmented,361,5,1,0,0.6169664859771729,0.8164787888526917,False,false negative
validation_augmented,362,4,1,0,0.47396230697631836,0.8164787888526917,False,false negative
validation_augmented,363,0,0,1,0.8975248336791992,0.8164787888526917,False,false positive
validation_augmented,364,3,1,0,0.4965759515762329,0.8164787888526917,False,false negative
validation_augmented,365,3,1,0,0.6097522377967834,0.8164787888526917,False,false negative
validation_augmented,366,2,1,1,0.9969961643218994,0.8164787888526917,True,true positive
validation_augmented,367,4,1,1,0.971644937992096,0.8164787888526917,True,true positive
validation_augmented,368,0,0,0,0.4238167405128479,0.8164787888526917,True,true negative
validation_augmented,369,0,0,0,0.19237324595451355,0.8164787888526917,True,true negative
validation_augmented,370,0,0,0,0.6836447715759277,0.8164787888526917,True,true negative
validation_augmented,371,5,1,0,0.7297195196151733,0.8164787888526917,False,false negative
validation_augmented,372,3,1,0,0.659135103225708,0.8164787888526917,False,false negative
validation_augmented,373,1,1,0,0.33107084035873413,0.8164787888526917,False,false negative
validation_augmented,374,0,0,0,0.4976481795310974,0.8164787888526917,True,true negative
validation_augmented,375,4,1,1,0.9940422177314758,0.8164787888526917,True,true positive
validation_augmented,376,2,1,1,0.9643731117248535,0.8164787888526917,True,true positive
validation_augmented,377,0,0,0,0.7644631862640381,0.8164787888526917,True,true negative
validation_augmented,378,3,1,0,0.6601617336273193,0.8164787888526917,False,false negative
validation_augmented,379,5,1,1,0.9558595418930054,0.8164787888526917,True,true positive
validation_augmented,380,0,0,0,0.7187734842300415,0.8164787888526917,True,true negative
validation_augmented,381,3,1,0,0.7918297052383423,0.8164787888526917,False,false negative
validation_augmented,382,4,1,1,0.9957113265991211,0.8164787888526917,True,true positive
validation_augmented,383,0,0,0,0.24013657867908478,0.8164787888526917,True,true negative
validation_augmented,384,1,1,0,0.7927819490432739,0.8164787888526917,False,false negative
validation_augmented,385,1,1,1,0.8975070714950562,0.8164787888526917,True,true positive
validation_augmented,386,1,1,0,0.4492388367652893,0.8164787888526917,False,false negative
validation_augmented,387,3,1,1,0.9712603688240051,0.8164787888526917,True,true positive
validation_augmented,388,5,1,0,0.621453046798706,0.8164787888526917,False,false negative
validation_augmented,389,5,1,0,0.8066670298576355,0.8164787888526917,False,false negative
validation_augmented,390,4,1,1,0.9901615381240845,0.8164787888526917,True,true positive
validation_augmented,391,0,0,0,0.5187928080558777,0.8164787888526917,True,true negative
validation_augmented,392,4,1,0,0.802578330039978,0.8164787888526917,False,false negative
validation_augmented,393,0,0,0,0.4076552391052246,0.8164787888526917,True,true negative
validation_augmented,394,1,1,1,0.8541697263717651,0.8164787888526917,True,true positive
validation_augmented,395,5,1,0,0.23866617679595947,0.8164787888526917,False,false negative
validation_augmented,396,2,1,1,0.9215480089187622,0.8164787888526917,True,true positive
validation_augmented,397,4,1,0,0.715664803981781,0.8164787888526917,False,false negative
validation_augmented,398,5,1,0,0.5104051232337952,0.8164787888526917,False,false negative
validation_augmented,399,0,0,1,0.8204626441001892,0.8164787888526917,False,false positive
validation_augmented,400,0,0,0,0.18458609282970428,0.8164787888526917,True,true negative
validation_augmented,401,1,1,1,0.963017463684082,0.8164787888526917,True,true positive
validation_augmented,402,2,1,1,0.9936259984970093,0.8164787888526917,True,true positive
validation_augmented,403,3,1,0,0.6778745055198669,0.8164787888526917,False,false negative
validation_augmented,404,2,1,1,0.9035710096359253,0.8164787888526917,True,true positive
validation_augmented,405,0,0,0,0.12556178867816925,0.8164787888526917,True,true negative
validation_augmented,406,1,1,0,0.709121584892273,0.8164787888526917,False,false negative
validation_augmented,407,1,1,1,0.9938655495643616,0.8164787888526917,True,true positive
validation_augmented,408,5,1,0,0.263387531042099,0.8164787888526917,False,false negative
validation_augmented,409,1,1,1,0.9886144399642944,0.8164787888526917,True,true positive
validation_augmented,410,1,1,1,0.9466588497161865,0.8164787888526917,True,true positive
validation_augmented,411,2,1,0,0.15730684995651245,0.8164787888526917,False,false negative
validation_augmented,412,3,1,1,0.9153507351875305,0.8164787888526917,True,true positive
validation_augmented,413,3,1,0,0.6767092943191528,0.8164787888526917,False,false negative
validation_augmented,414,1,1,0,0.7803431153297424,0.8164787888526917,False,false negative
validation_augmented,415,4,1,1,0.9990826845169067,0.8164787888526917,True,true positive
validation_augmented,416,0,0,0,0.7063436508178711,0.8164787888526917,True,true negative
validation_augmented,417,3,1,0,0.6709470748901367,0.8164787888526917,False,false negative
validation_augmented,418,0,0,0,0.3008469045162201,0.8164787888526917,True,true negative
validation_augmented,419,4,1,1,0.9658529758453369,0.8164787888526917,True,true positive
validation_augmented,420,3,1,0,0.5195324420928955,0.8164787888526917,False,false negative
validation_augmented,421,5,1,0,0.26652035117149353,0.8164787888526917,False,false negative
validation_augmented,422,5,1,0,0.1760227531194687,0.8164787888526917,False,false negative
validation_augmented,423,5,1,0,0.6035679578781128,0.8164787888526917,False,false negative
