image_path,source_class,binary_label,original_width,original_height,cleaned_width,cleaned_height
artifacts/task01/cleaned_train/images/train_3_002867.jpg,0,0,480,640,224,224
artifacts/task01/cleaned_train/images/train_3_002868.jpg,0,0,354,500,224,224
artifacts/task01/cleaned_train/images/train_3_002869.jpg,0,0,630,640,224,224
artifacts/task01/cleaned_train/images/train_3_002870.jpg,0,0,500,375,224,224
artifacts/task01/cleaned_train/images/train_3_002871.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002872.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002873.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002874.jpg,0,0,375,500,224,224
artifacts/task01/cleaned_train/images/train_3_002875.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_3_002876.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002877.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_3_002878.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002879.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002880.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_3_002881.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002882.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002883.jpg,0,0,640,427,224,224
artifacts/task01/cleaned_train/images/train_3_002884.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002885.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002886.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002887.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002888.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002889.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_3_002890.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002891.jpg,0,0,640,480,224,224
artifacts/task01/cleaned_train/images/train_3_002892.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002893.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_3_002894.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002895.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002896.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002897.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002898.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_3_002899.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002900.jpg,0,0,640,480,224,224
artifacts/task01/cleaned_train/images/train_3_002901.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002902.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002903.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002904.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002905.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002906.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002907.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_3_002908.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002909.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_3_002910.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002911.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002912.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002913.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002914.jpg,0,0,640,434,224,224
artifacts/task01/cleaned_train/images/train_3_002915.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002916.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002917.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002918.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002919.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_3_002920.jpg,0,0,640,480,224,224
artifacts/task01/cleaned_train/images/train_3_002921.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002922.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002923.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002924.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002925.jpg,0,0,640,480,224,224
artifacts/task01/cleaned_train/images/train_3_002926.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002927.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002928.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002929.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002930.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_3_002931.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002932.jpg,0,0,508,640,224,224
artifacts/task01/cleaned_train/images/train_3_002933.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002934.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002935.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002936.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002937.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002938.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002939.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_3_002940.jpg,0,0,640,480,224,224
artifacts/task01/cleaned_train/images/train_3_002941.jpg,0,0,640,427,224,224
artifacts/task01/cleaned_train/images/train_3_002942.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_3_002943.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002944.jpg,0,0,640,427,224,224
artifacts/task01/cleaned_train/images/train_3_002945.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002946.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002947.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002948.jpg,0,0,320,480,224,224
artifacts/task01/cleaned_train/images/train_3_002949.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002950.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002951.jpg,0,0,640,428,224,224
artifacts/task01/cleaned_train/images/train_3_002952.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002953.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002954.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002955.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002956.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002957.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002958.jpg,0,0,640,428,224,224
artifacts/task01/cleaned_train/images/train_3_002959.jpg,0,0,640,626,224,224
artifacts/task01/cleaned_train/images/train_3_002960.jpg,0,0,640,480,224,224
artifacts/task01/cleaned_train/images/train_3_002961.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002962.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002963.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002964.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002965.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002966.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002967.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002968.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002969.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002970.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002971.jpg,0,0,640,436,224,224
artifacts/task01/cleaned_train/images/train_3_002972.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002973.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002974.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002975.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002976.jpg,0,0,640,480,224,224
artifacts/task01/cleaned_train/images/train_3_002977.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002978.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002979.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_3_002980.jpg,0,0,640,421,224,224
artifacts/task01/cleaned_train/images/train_3_002981.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002982.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_3_002983.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002984.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002985.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002986.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002987.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002988.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002989.jpg,0,0,480,640,224,224
artifacts/task01/cleaned_train/images/train_3_002990.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002991.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002992.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002993.jpg,0,0,640,427,224,224
artifacts/task01/cleaned_train/images/train_3_002994.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002995.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002996.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002997.jpg,0,0,480,640,224,224
artifacts/task01/cleaned_train/images/train_3_002998.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_002999.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003000.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003001.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003002.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003003.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003004.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003005.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003006.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003007.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_3_003008.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003009.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_3_003010.jpg,0,0,640,416,224,224
artifacts/task01/cleaned_train/images/train_3_003011.jpg,0,0,469,640,224,224
artifacts/task01/cleaned_train/images/train_3_003012.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003013.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_3_003014.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003015.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003016.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_3_003017.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003018.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003019.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003020.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003021.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003022.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003023.jpg,0,0,640,640,224,224
artifacts/task01/cleaned_train/images/train_3_003024.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003025.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003026.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003027.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003028.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003029.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003030.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003031.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003032.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003033.jpg,0,0,426,640,224,224
artifacts/task01/cleaned_train/images/train_3_003034.jpg,0,0,374,500,224,224
artifacts/task01/cleaned_train/images/train_3_003035.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003036.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003037.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003038.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_3_003039.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003040.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003041.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003042.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_3_003043.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003044.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003045.jpg,0,0,640,503,224,224
artifacts/task01/cleaned_train/images/train_3_003046.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003047.jpg,0,0,480,640,224,224
artifacts/task01/cleaned_train/images/train_3_003048.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003049.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003050.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003051.jpg,0,0,640,480,224,224
artifacts/task01/cleaned_train/images/train_3_003052.jpg,0,0,640,480,224,224
artifacts/task01/cleaned_train/images/train_3_003053.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003054.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003055.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_3_003056.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003057.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003058.jpg,0,0,640,448,224,224
artifacts/task01/cleaned_train/images/train_3_003059.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003060.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003061.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003062.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_3_003063.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003064.jpg,0,0,640,480,224,224
artifacts/task01/cleaned_train/images/train_3_003065.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_3_003066.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003067.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003068.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003069.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003070.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_3_003071.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003072.jpg,0,0,640,480,224,224
artifacts/task01/cleaned_train/images/train_3_003073.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_3_003074.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_3_003075.jpg,0,0,640,428,224,224
artifacts/task01/cleaned_train/images/train_3_003076.jpg,0,0,640,426,224,224
artifacts/task01/cleaned_train/images/train_3_003077.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003078.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003079.jpg,0,0,640,480,224,224
artifacts/task01/cleaned_train/images/train_3_003080.jpg,0,0,480,640,224,224
artifacts/task01/cleaned_train/images/train_3_003081.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_3_003082.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003083.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003084.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003085.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003086.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003087.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003088.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003089.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003090.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003091.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003092.jpg,0,0,640,427,224,224
artifacts/task01/cleaned_train/images/train_3_003093.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003094.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003095.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003096.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003097.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003098.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003099.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_3_003100.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003101.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003102.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003103.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003104.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003105.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003106.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003107.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003108.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003109.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003110.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003111.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003112.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003113.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_3_003114.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_3_003115.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_3_003116.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_3_003117.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003118.jpg,0,0,640,480,224,224
artifacts/task01/cleaned_train/images/train_3_003119.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003120.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003121.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003122.jpg,0,0,640,427,224,224
artifacts/task01/cleaned_train/images/train_3_003123.jpg,0,0,640,563,224,224
artifacts/task01/cleaned_train/images/train_3_003124.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003125.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003126.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003127.jpg,0,0,640,480,224,224
artifacts/task01/cleaned_train/images/train_3_003128.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_3_003129.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003130.jpg,0,0,640,427,224,224
artifacts/task01/cleaned_train/images/train_3_003131.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003132.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003133.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003134.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003135.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_3_003136.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003137.jpg,0,0,640,479,224,224
artifacts/task01/cleaned_train/images/train_3_003138.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003139.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003140.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003141.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003142.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003143.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003144.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003145.jpg,0,0,640,480,224,224
artifacts/task01/cleaned_train/images/train_3_003146.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_3_003147.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003148.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003149.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003150.jpg,0,0,640,640,224,224
artifacts/task01/cleaned_train/images/train_3_003151.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003152.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003153.jpg,0,0,640,480,224,224
artifacts/task01/cleaned_train/images/train_3_003154.jpg,0,0,612,612,224,224
artifacts/task01/cleaned_train/images/train_3_003155.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_3_003156.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003157.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_3_003158.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_3_003159.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003160.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_3_003161.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003162.jpg,0,0,640,480,224,224
artifacts/task01/cleaned_train/images/train_3_003163.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003164.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003165.jpg,4,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003166.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003167.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003168.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003169.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003170.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003171.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003172.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003173.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003174.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003175.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_3_003176.jpg,0,0,640,424,224,224
artifacts/task01/cleaned_train/images/train_3_003177.jpg,0,0,332,500,224,224
artifacts/task01/cleaned_train/images/train_3_003178.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003179.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_3_003180.jpg,0,0,640,360,224,224
artifacts/task01/cleaned_train/images/train_3_003181.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003182.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003183.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003184.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003185.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003186.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003187.jpg,0,0,640,480,224,224
artifacts/task01/cleaned_train/images/train_3_003188.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003189.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003190.jpg,0,0,640,377,224,224
artifacts/task01/cleaned_train/images/train_3_003191.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003192.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003193.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003194.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003195.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003196.jpg,0,0,500,375,224,224
artifacts/task01/cleaned_train/images/train_3_003197.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003198.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003199.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003200.jpg,0,0,425,640,224,224
artifacts/task01/cleaned_train/images/train_3_003201.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003202.jpg,4,1,270,270,224,224
artifacts/task01/cleaned_train/images/train_3_003203.jpg,0,0,640,427,224,224
artifacts/task01/cleaned_train/images/train_3_003204.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003205.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003206.jpg,0,0,500,332,224,224
artifacts/task01/cleaned_train/images/train_3_003207.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003208.jpg,2,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003209.jpg,3,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003210.jpg,0,0,480,640,224,224
artifacts/task01/cleaned_train/images/train_3_003211.jpg,5,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003212.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003213.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003214.jpg,1,1,320,320,224,224
artifacts/task01/cleaned_train/images/train_3_003215.jpg,1,1,320,320,224,224
